# metrics table, written by src/reporting.py, subpart d3. two blocks with
# different columns, and the split is the content and not the layout.
# every value is a median with its interquartile range over the seed count in
# the same row, and every row states the evaluation budget and the
# cardinality it was computed at. no cell is one run.

block,objective_space
# hypervolume, igd and spread are computed on the (k, 2m) rows of one
# phi's image. each phi maps the same problem into a different space on a
# different scale, CONTEXT.md section 5 step 5, so these compare solvers
# under one fixed phi and never rank one phi against another; a ratio
# taken across two phi here is a ratio of volumes in two different spaces
# and means nothing. all three move with the cardinality, r-16, which is
# why every row states the one it was computed at.
problem,phi,solver,metric,n_seeds,n_evals,cardinality,reference_size,sampling_mode,include_singular_segments,hv_reference_rule,hv_reference_point,median,q1,q3,iqr
p1,ls,cw,check,hausdorff_a_to_b,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.4210394515155755,0.38664883136110983,0.423830553556604,0.03718172219549415
p1,ls,cw,check,hausdorff_b_to_a,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.17755194697700713,0.16325864641499402,0.18594687803148552,0.0226882316164915
p1,ls,cw,check,hausdorff_b_to_a,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.1558121755604994,0.14920144734537616,0.16082703768898124,0.01162559034360508
p1,ls,cw,check,hausdorff_symmetric,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.41248476651313226,0.39435780109104374,0.4443638329990591,0.05000603190801539
p1,ls,cw,check,hausdorff_symmetric,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.4210394515155755,0.38664883136110983,0.423830553556604,0.03718172219549415
p1,ls,cw,check,overlap,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.8775,0.875,0.8775,0.0024999999999999467
p1,ls,cw,check,overlap,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.8975,0.885,0.9025,0.01749999999999996
p1,lu,cw,finding,coverage_a_in_b,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.885,0.865,0.905,0.040000000000000036
p1,lu,cw,finding,coverage_a_in_b,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.885,0.86,0.91,0.050000000000000044
p1,lu,cw,finding,coverage_b_in_a,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.375,0.35,0.39,0.040000000000000036
p1,lu,cw,finding,coverage_b_in_a,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.35,0.345,0.35,0.0050000000000000044
p1,lu,cw,finding,cross_a_under_b,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.585,0.545,0.605,0.05999999999999994
p1,lu,cw,finding,cross_a_under_b,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.615,0.61,0.64,0.030000000000000027
p1,lu,cw,finding,cross_b_under_a,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.3,0.295,0.305,0.010000000000000009
p1,lu,cw,finding,cross_b_under_a,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.28,0.27,0.295,0.024999999999999967
p1,lu,cw,finding,hausdorff_a_to_b,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.28721407106725483,0.27959676522429594,0.3021029052827341,0.02250614005843815
p1,lu,cw,finding,hausdorff_a_to_b,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.3167911224281985,0.3104136207328589,0.3461568279070105,0.03574320717415164
p1,lu,cw,finding,hausdorff_b_to_a,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9086179113055239,0.8251480315987355,1.0203865699939159,0.19523853839518035
p1,lu,cw,finding,hausdorff_b_to_a,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9107723902489806,0.8831459548451821,0.9539644253830328,0.07081847053785073
p1,lu,cw,finding,hausdorff_symmetric,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9086179113055239,0.8251480315987355,1.0203865699939159,0.19523853839518035
p1,lu,cw,finding,hausdorff_symmetric,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9107723902489806,0.8831459548451821,0.9539644253830328,0.07081847053785073
p1,lu,cw,finding,overlap,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.6375,0.6075,0.6525,0.04499999999999993
p1,lu,cw,finding,overlap,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.615,0.605,0.635,0.030000000000000027
p1,lu,ls,check,coverage_a_in_b,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.99,0.975,1.0,0.025000000000000022
p1,lu,ls,check,coverage_a_in_b,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.99,0.985,0.995,0.010000000000000009
p1,lu,ls,check,coverage_b_in_a,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.355,0.345,0.375,0.030000000000000027
p1,lu,ls,check,coverage_b_in_a,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.38,0.355,0.4,0.04500000000000004
p1,lu,ls,check,cross_a_under_b,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
p1,lu,ls,check,cross_a_under_b,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
p1,lu,ls,check,cross_b_under_a,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.315,0.315,0.32,0.0050000000000000044
p1,lu,ls,check,cross_b_under_a,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.325,0.32,0.345,0.024999999999999967
p1,lu,ls,check,hausdorff_a_to_b,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.17134271871455076,0.13511562157732027,0.19171176204762524,0.05659614047030498
p1,lu,ls,check,hausdorff_a_to_b,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.15256190085269775,0.151040621570598,0.1536134284532807,0.0025728068826826878
p1,lu,ls,check,hausdorff_b_to_a,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.9681009648082332,0.9680310093000342,1.0103359725168073,0.04230496321677313
p1,lu,ls,check,hausdorff_b_to_a,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.9766394077302152,0.9632158400340224,0.9816650962070497,0.018449256173027284
p1,lu,ls,check,hausdorff_symmetric,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.9681009648082332,0.9680310093000342,1.0103359725168073,0.04230496321677313
p1,lu,ls,check,hausdorff_symmetric,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.9766394077302152,0.9632158400340224,0.9816650962070497,0.018449256173027284
p1,lu,ls,check,overlap,5,5000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.6775,0.67,0.6825,0.012499999999999956
p1,lu,ls,check,overlap,5,20000,200,200,0.14142135623730953,2.8284271247461903,,"measured on mopso's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.685,0.67,0.7,0.029999999999999916
p1,ls,cw,check,coverage_a_in_b,5,5000,100,100,0.14142135623730953,2.8284271247461903,,"measured on nsga2's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.61,0.6,0.62,0.020000000000000018
p1,ls,cw,check,coverage_a_in_b,5,20000,100,100,0.14142135623730953,2.8284271247461903,,"measured on nsga2's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.57,0.56,0.58,0.019999999999999907
p1,ls,cw,check,coverage_b_in_a,5,5000,100,100,0.14142135623730953,2.8284271247461903,,"measured on nsga2's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.9,0.88,0.91,0.030000000000000027
p1,ls,cw,check,coverage_b_in_a,5,20000,100,100,0.14142135623730953,2.8284271247461903,,"measured on nsga2's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.87,0.82,0.89,0.07000000000000006
p1,ls,cw,check,cross_a_under_b,5,5000,100,100,0.14142135623730953,2.8284271247461903,,"measured on nsga2's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.65,0.63,0.68,0.050000000000000044
p1,ls,cw,check,cross_a_under_b,5,20000,100,100,0.14142135623730953,2.8284271247461903,,"measured on nsga2's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.62,0.61,0.63,0.020000000000000018
p1,ls,cw,check,cross_b_under_a,5,5000,100,100,0.14142135623730953,2.8284271247461903,,"measured on nsga2's own output, where phi drives the search as well as the ordering, so this is a question about how the solver behaves under each order and never a pair number of the study; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_cw sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of cw in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",1.0,1.0,1.0,0.0
