# metrics table, written by src/reporting.py, subpart d3. two blocks with
# different columns, and the split is the content and not the layout.
# every value is a median with its interquartile range over the seed count in
# the same row, and every row states the evaluation budget and the
# cardinality it was computed at. no cell is one run.

block,objective_space
# hypervolume, igd and spread are computed on the (k, 2m) rows of one
# phi's image. each phi maps the same problem into a different space on a
# different scale, CONTEXT.md section 5 step 5, so these compare solvers
# under one fixed phi and never rank one phi against another; a ratio
# taken across two phi here is a ratio of volumes in two different spaces
# and means nothing. all three move with the cardinality, r-16, which is
# why every row states the one it was computed at.
problem,phi,solver,metric,n_seeds,n_evals,cardinality,reference_size,sampling_mode,include_singular_segments,hv_reference_rule,hv_reference_point,median,q1,q3,iqr

block,decision_space
# hausdorff, coverage, overlap and cross evaluation are computed on the
# recovered sets in the decision space, which is the one space every phi
# shares, so these are the metrics comparable across phi and this is the
# block a phi comparison is read from. a row whose status is check has one
# direction fixed by a containment before any solver ran, r-06 and r-11,
# so a difference there is in part a theorem; only a row whose status is
# finding carries the sensitivity signal.
problem,phi_a,phi_b,status,metric,n_seeds,n_evals,cardinality_a,cardinality_b,delta,box_scale,containment_violations,note,median,q1,q3,iqr
p1,lu,ls,check,overlap,5,5000,608,2220,0.0,2.8284271247461903,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.43109540636042404,0.42143113987774183,0.43269565217391304,0.011264512296171203
p1,lu,ls,check,overlap,5,5000,608,2220,0.14142135623730953,2.8284271247461903,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.5236749116607774,0.5195972671700827,0.5245217391304348,0.0049244719603520615
p1,lu,ls,check,overlap,5,20000,2077,8467,0.0,2.8284271247461903,,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is zero, so the row is the shared count over the count, with no tolerance in it at all; the three sets are index sets over one array, so two vectors are the same point bitwise or they are two points; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.3958834279118977,0.393147832670831,0.39973539973539973,0.006587567064568756
p1,lu,ls,check,overlap,5,20000,2077,8467,0.14142135623730953,2.8284271247461903,0,"measured on random search's one filtered sample, so the two sets differ only through the order; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; check on r-06 and not a finding: ND_lu sits inside ND_ls exactly and for every problem, docs/a_close_containment.md, so coverage of lu in ls and one direction of the overlap are fixed before this runs. the containment is exact in real arithmetic and fails by rounding in doubles, one point of 1565 measured, r-11, so a nonzero violation count is arithmetic and never a result about phi. it stands on s-11; if the supervisors refute the criterion this pair is reported like the other and no result moves",0.4974511878426469,0.4964001151963137,0.49848799848799846,0.0020878832916847445
p1,cw,cw,check,coverage_a_in_b,5,5000,1528,1528,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9993523316062176,0.9993455497382199,1.0,0.0006544502617801262
p1,cw,cw,check,coverage_a_in_b,5,20000,5742,5742,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9998258446534308,0.9998253580160671,1.0,0.00017464198393291053
p1,cw,cw,check,coverage_b_in_a,5,5000,1528,1528,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9993455497382199,0.9993337774816788,0.9993714644877436,3.768700606476827e-05
p1,cw,cw,check,coverage_b_in_a,5,20000,5742,5742,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,0.9998258446534308,1.0,0.00017415534656917142
p1,cw,cw,check,overlap,5,5000,1528,1528,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9993489583333334,0.9993438320209974,0.9993587688361655,1.493681516806511e-05
p1,cw,cw,check,overlap,5,20000,5742,5742,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9999126561271727,0.999825601674224,0.9999131265745809,8.752490035690563e-05
p1,ls,ls,check,coverage_a_in_b,5,5000,2220,2220,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,1.0,1.0,0.0
p1,ls,ls,check,coverage_a_in_b,5,20000,8467,8467,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,1.0,1.0,0.0
p1,ls,ls,check,coverage_b_in_a,5,5000,2220,2220,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,0.9995561473590768,1.0,0.00044385264092317023
p1,ls,ls,check,coverage_b_in_a,5,20000,8467,8467,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,1.0,1.0,0.0
p1,ls,ls,check,overlap,5,5000,2220,2220,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",0.9997782213351075,0.9997764363961547,1.0,0.0002235636038453448
p1,ls,ls,check,overlap,5,20000,8467,8467,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,0.9999411591644601,1.0,5.884083553986397e-05
p1,lu,lu,check,coverage_a_in_b,5,5000,608,608,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,1.0,1.0,0.0
p1,lu,lu,check,coverage_a_in_b,5,20000,2077,2077,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,1.0,1.0,0.0
p1,lu,lu,check,coverage_b_in_a,5,5000,608,608,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,1.0,1.0,0.0
p1,lu,lu,check,coverage_b_in_a,5,20000,2077,2077,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,1.0,1.0,0.0
p1,lu,lu,check,overlap,5,5000,608,608,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,1.0,1.0,0.0
p1,lu,lu,check,overlap,5,20000,2077,2077,0.14142135623730953,2.8284271247461903,,"noise floor and not a pair: one phi against itself at two seeds, so no order difference can appear in it and a cross-phi number that does not exceed it is not evidence. it is labelled a check because d3 reserves the finding label for the row carrying the sensitivity signal and this row carries none; delta is 0.05 of the box diameter, the box_scale column; containment_violations is the largest count over the seeds; nested in neither direction, so both directions are measured; this is the pair CONTEXT.md section 10 e3 takes the headline number from",1.0,1.0,1.0,0.0
